id,country,countryCode,region,regionCode,province,municipality,brgy,zipCode
222,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,BAZAR,2818
223,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,BILABILA,2818
224,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,GANGAL,2818
225,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,MAGUYEPYEP,2818
226,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,NAGUILIAN,2818
227,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,SACCAANG,2818
228,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,SALLAPADAN,2818
229,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,SUBUSOB,2818
230,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAL-LAPADAN,UD-UDIAO,2818
231,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,CABAYOGAN,2809
232,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,DALIMAG,2809
233,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,LANGBABAN,2809
234,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,MANAYDAY,2809
235,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,PANTOC,2809
236,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,POBLACION,2809
237,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,SABTAN-OLO,2809
238,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,SAN MARCIAL,2809
239,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN ISIDRO,TANGBAO,2809
240,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,ABUALAN,2823
241,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,BA-UG,2823
242,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,BADAS,2823
243,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,CABCABORAO,2823
244,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,COLABAOAN,2823
245,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,CULIONG,2823
246,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,DAOIDAO,2823
247,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,GUIMBA,2823
248,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,LAM-AG,2823
249,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,LUMOBANG,2823
250,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,NANGOBONGAN,2823
251,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,PATTAOIG,2823
252,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,POBLACION NORTH,2823
253,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,POBLACION SOUTH,2823
254,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,QUIDAOEN,2823
255,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,SABANGAN,2823
256,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,SILET,2823
257,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,SUPI-IL,2823
258,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN JUAN,TAGAYTAY,2823
259,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN QUINTIN,LABAAN,2808
260,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN QUINTIN,PALANG,2808
261,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN QUINTIN,PANTOC,2808
262,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN QUINTIN,POBLACION,2808
263,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN QUINTIN,TANGADAN,2808
264,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,SAN QUINTIN,VILLA MERCEDES,2808
265,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,BAGALAY,2803
266,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,BASBASA,2803
267,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,BUDAC,2803
268,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,BUMAGCAT,2803
269,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,CABAROAN,2803
270,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,DEET,2803
271,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,GADDANI,2803
272,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,PATUCANNAY,2803
273,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,PIAS,2803
274,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,POBLACION,2803
275,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TAYUM,VELASCO,2803
276,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,ALAOA,2822
277,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,ANAYAN,2822
278,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,APAO,2822
279,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,BELAAT,2822
280,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,CAGANAYAN,2822
281,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,COGON,2822
282,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,LANEC,2822
283,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,LAPAT-BALANTAY,2822
284,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,NAGLIBACAN,2822
285,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TINEG,POBLACION,2822
286,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,ALANGTIN,2814
287,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,AMTUAGAN,2814
288,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,DILONG,2814
289,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,KILI,2814
290,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,POBLACION,2814
291,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,SUPO,2814
292,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,TABACDA,2814
293,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,TIEMPO,2814
294,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,TUBTUBA,2814
295,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,TUBO,WAYANGAN,2814
296,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,AP-APAYA,2811
297,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,BOL-LILISING,2811
298,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,CAL-LAO,2811
299,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,LAP-LAPOG,2811
300,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,LUMABA,2811
301,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,POBLACION,2811
302,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,TAMAC,2811
303,PHILIPPINES,PH,CORDILLERA ADMINISTRATIVE REGION,CAR,ABRA,VILLAVICIOSA,TUQUIB,2811
304,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,ABILAN,8601
305,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,AGONG-ONG,8601
306,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,ALUBIJID,8601
307,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,GUINABSAN,8601
308,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,LOWER OLAVE,8601
309,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,MACALANG,8601
310,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,MALAPONG,8601
311,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,MALPOC,8601
312,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,MANAPA,8601
313,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,MATABAO,8601
314,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 1,8601
315,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 10,8601
316,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 2,8601
317,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 3,8601
318,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 4,8601
319,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 5,8601
320,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 6,8601
321,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 7,8601
322,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 8,8601
323,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,POBLACION 9,8601
324,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,RIZAL,8601
325,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,SACOL,8601
326,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,SANGAY,8601
327,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,SIMBALAN,8601
328,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,BUENAVISTA,TALO-AO,8601
329,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,ANTONIO LUNA,8605
330,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,BAY-ANG,8605
331,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,BAYABAS,8605
332,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,CAASINAN,8605
333,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,CABINET,8605
334,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,CALAMBA,8605
335,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,CALIBUNAN,8605
336,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,COMAGASCAS,8605
337,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,CONCEPCION,8605
338,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,DEL PILAR,8605
339,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,KATUGASAN,8605
340,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,KAUSWAGAN,8605
341,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,LA UNION,8605
342,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,MABINI,8605
343,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,MAHABA,8605
344,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 1,8605
345,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 10,8605
346,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 11,8605
347,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 12,8605
348,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 2,8605
349,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 3,8605
350,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 4,8605
351,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 5,8605
352,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 6,8605
353,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 7,8605
354,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 8,8605
355,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,POBLACION 9,8605
356,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,PUTING BATO,8605
357,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,SANGHAN,8605
358,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,SORIANO,8605
359,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CABADBARAN,TOLOSA,8605
360,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,CAHAYAGAN,8603
361,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,GOSOON,8603
362,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,MANOLIGAO,8603
363,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,POBLACION,8603
364,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,ROJALES,8603
365,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,SAN AGUSTIN,8603
366,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,TAGCATONG,8603
367,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,CARMEN,VINAPOR,8603
368,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,A. BELTRAN,8607
369,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,BALEGUIAN,8607
370,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,BANGONAY,8607
371,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,BUNGA,8607
372,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,COLORADO,8607
373,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,CUYAGO,8607
374,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,LIBAS,8607
375,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,MAGDAGOOC,8607
376,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,MAGSAYSAY,8607
377,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,MARAIGING,8607
378,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,POBLACION,8607
379,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,SAN JOSE,8607
380,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,SAN PABLO,8607
381,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,SAN VICENTE,8607
382,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,JABONGA,SANTO NI?,8607
383,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,BANGAYAN,8609
384,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,CANAWAY,8609
385,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,CROSSING,8609
386,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,HINIMBANGAN,8609
387,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,JALIOBONG,8609
388,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,MAHAYAHAY,8609
389,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,POBLACION,8609
390,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,SAN ISIDRO,8609
391,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,SAN ROQUE,8609
392,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,SANGAY,8609
393,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,KITCHARAO,SONGKOY,8609
394,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,AMBACON,8610
395,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,BALUNGAGAN,8610
396,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,BONIFACIO,8610
397,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,CASIKLAN,8610
398,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,CONSORCIA,8610
399,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,DURIAN,8610
400,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,EDUARDO G. MONTILLA,8610
401,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,IBUAN,8610
402,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,KATIPUNAN,8610
403,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,LINGAYAO,8610
404,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,MALICATO,8610
405,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,MANINGALAO,8610
406,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,MARCOS CALO,8610
407,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,MAT-I,8610
408,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,PINANA-AN,8610
409,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,POBLACION,8610
410,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,ROSARIO,8610
411,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,SAN ISIDRO,8610
412,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,SAN ROQUE,8610
413,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,LA NIEVES,TINUCORAN,8610
414,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,BUHANG,8604
415,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,CALOC-AN,8604
416,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,GUIASAN,8604
417,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,MARCOS,8604
418,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,POBLACION,8604
419,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,SANTO NI?,8604
420,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,SANTO ROSARIO,8604
421,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,MAGALLANES,TAOD-OY,8604
422,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,NASIPIT,ACLAN,8602
423,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,NASIPIT,AMONTAY,8602
424,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,NASIPIT,ATA-ATAHON,8602
425,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,NASIPIT,BARANGAY 1,8602
426,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,NASIPIT,BARANGAY 2,8602
427,PHILIPPINES,PH,CARAGA ADMINISTRATIVE REGION,CAR,AGUSAN DEL NORTE,NASIPIT,BARANGAY 3,8602
